review_id,port,sentence,sentiment
461,Roatan,"We booked a snorkeling trip through a smaller local operator, and the water clarity was unreal.",0.4019
461,Cozumel,"Cozumel was easier to manage since taxis were straightforward,",0.4215
461,Cozumel,it was definitely the busiest port of the three.,0.4019
462,Costa Maya,"In Costa Maya, we did a ruins tour that required an early start.",-0.4404
462,Costa Maya,"The site itself was impressive and worth seeing,",0.6369
463,Cozumel,Cozumel was probably my favorite because I like doing things independently.,0.6705
463,Roatan,"Roatan was nice,",0.4215
463,Roatan,our excursion had too many stops packed into a short time.,-0.1531
464,Costa Maya,Costa Maya felt more limited unless you committed to something like the ruins.,-0.1263
464,Cozumel,Cozumel was flexible-you could just walk around or grab a taxi and find something easily.,0.34
465,Cozumel,"Cozumel was fine,",0.2023
466,Costa Maya,I actually enjoyed Costa Maya more than I expected because we booked a small cooking class excursion away from the port.,0.5106
466,Roatan,Roatan was beautiful,0.5994
466,Cozumel,"Cozumel was convenient, though it felt the most tourist-oriented of the three stops.",-0.1531
467,Roatan,"In Roatan, we did a zipline course that was fun",0.5106
467,Cozumel,"Cozumel was simple-we took a taxi to a beach club and spent the afternoon there, which was probably the most relaxing part of the trip.",0.5413
468,Costa Maya,Costa Maya surprised me in a good way because we left the port area quickly and found a quieter beach.,0.5859
468,Costa Maya,also felt a bit chaotic when disembarking.,-0.4939
469,Roatan,Roatan had the best natural environment in my opinion.,0.7717
470,Cozumel,"In Cozumel, we did a snorkeling excursion that included multiple stops,",-0.1531
470,Roatan,Roatan was more flexible because we hired a private driver and created our own plan.,0.4927
470,Costa Maya,Costa Maya was the only stop where we felt unsure what to do once we got off the ship.,-0.4939
471,Roatan,We really enjoyed Roatan because we booked a smaller group excursion that combined snorkeling and sightseeing.,0.5563
471,Roatan,"It didn't feel rushed, which was nice.",0.4215
471,Cozumel,"Cozumel was easy to get around, even without a plan.",0.4404
472,Costa Maya,Costa Maya was my least favorite stop.,-0.569
472,Costa Maya,"The port area felt like a shopping complex, and we didn't go further out.",0.3612
472,Roatan,Roatan felt more natural and less crowded once we left the main area.,0.4201
472,Roatan,offered more flexibility in terms of activities.,0.4005
473,Roatan,Roatan stood out because it felt less developed in certain areas.,0.2111
473,Roatan,"We did a guided excursion that included both a short hike and beach time, which worked well.",0.2732
473,Cozumel,Cozumel had great water activities,0.6249
474,Costa Maya,"We booked excursions at every port, and Costa Maya was the most educational with the ruins visit.",-0.4404
474,Costa Maya,"However, it started early and felt like a long day.",0.3612
474,Roatan,Roatan was more relaxed and enjoyable overall.,0.7688
474,Cozumel,Cozumel was easy to explore without a strict schedule.,0.4404
475,Cozumel,"Cozumel was the only port where we didn't plan anything, and it worked out fine.",0.2023
475,Roatan,Roatan required more planning to avoid crowded excursions.,-0.3535
475,Costa Maya,Costa Maya felt like it needed a structured activity to really enjoy it.,0.7178
476,Roatan,"Roatan felt like the most authentic destination on this itinerary, especially once we left the immediate port area and drove into smaller communities.",0.3612
476,Cozumel,"Cozumel was efficient and easy to navigate,",0.6908
476,Cozumel,The snorkeling there was still excellent despite the number of people.,0.5389
477,Roatan,Roatan was better because we had a planned activity that kept us engaged.,0.6808
477,Cozumel,Cozumel was enjoyable just because it was easy to find something to do quickly.,0.7003
478,Roatan,Roatan was the most memorable stop because we did a mix of snorkeling and sightseeing with a knowledgeable guide.,-0.3566
478,Costa Maya,"Costa Maya felt like a place where you needed a longer excursion to get value, which we didn't do.",0.5994
478,Cozumel,"Cozumel was easy and relaxing, with plenty of options close to the port.",0.7269
479,Costa Maya,Costa Maya was the only stop where I felt like I didn't use my time well.,0.34
480,Roatan,"In Roatan, we booked a nature-focused excursion that included wildlife and beach time, and it felt well paced.",0.2732
480,Costa Maya,"Costa Maya required more effort because many activities are farther from the port, and we underestimated that.",-0.2732
480,Cozumel,Cozumel was the easiest to enjoy spontaneously,0.7184
480,Cozumel,I think the itinerary works best if you balance pre-booked excursions with some flexibility.,0.765
481,Cozumel,Cozumel was the highlight of this trip for our family.,0.34
481,Cozumel,"The water clarity near the Palancar Reef was unbelievable, and we saw several sea turtles.",0.5423
481,Roatan,"Roatan had beautiful scenery,",0.5994
481,Roatan,the traffic on the island is no joke.,-0.2235
481,Roatan,We nearly missed our all-aboard time because of a minor accident blocking the main road back to the port.,-0.7845
481,Roatan,Definitely give yourself extra time there.,0.4019
482,Cozumel,Cozumel was a bit too busy for my liking with five ships in port at once.,0.4019
482,Cozumel,"San Miguel was packed and the vendors are extremely aggressive, constantly shouting at you to look at silver jewelry.",-0.2247
483,Costa Maya,Costa Maya ruins at Chacchoben were majestic.,-0.4404
483,Costa Maya,I wish we had more than two hours at the actual site because it felt a bit rushed.,0.4019
484,Cozumel,Avoid the 'all-inclusive' beach breaks in Cozumel if you want a quiet day.,-0.2263
484,Cozumel,It felt like a spring break party.,0.6369
484,Roatan,"On the other hand, Roatan was very peaceful.",0.7713
484,Costa Maya,"Costa Maya was okay,",0.2263
484,Costa Maya,the port feels very fake.,-0.5256
485,Roatan,Roatan was my favorite because of the lush green hills.,0.4588
485,Roatan,"We did a zip-line tour through the jungle which was thrilling, although the safety briefing was a bit disorganized.",0.5719
486,Cozumel,The timing in Cozumel was frustrating.,-0.4404
486,Cozumel,"We didn't dock until 1:00 PM, which meant most of the good morning snorkeling tours were already done.",0.4877
486,Roatan,Roatan was much better scheduled.,0.4404
486,Roatan,very beautiful and secluded.,0.6361
487,Costa Maya,Costa Maya's port is a tourist trap,-0.3182
487,Costa Maya,It's the best way to see the coastline at your own pace.,0.6369
487,Roatan,Roatan was beautiful,0.5994
487,Roatan,the insects are vicious.,-0.3612
487,Roatan,Don't forget the DEET if you go into the woods there.,0.1695
488,Roatan,Roatan snorkeling at Blue Channel was amazing.,0.5859
488,Roatan,The coral was very healthy and there were schools of blue tangs everywhere.,0.4576
488,Cozumel,Cozumel was a bit disappointing as our excursion to the cenotes was cancelled due to heavy rain.,-0.6369
488,Costa Maya,Costa Maya was a surprise hit; we did a chocolate-making workshop that was very hands-on.,0.2732
488,Costa Maya,It was educational and delicious.,0.5719
488,Costa Maya,"I wish we had more than six hours in Costa Maya, though, as we had to rush back for embarkation.",0.4019
489,Roatan,Roatan is still the best part of this itinerary.,0.6369
489,Roatan,The people are so friendly and the island isn't as overdeveloped yet.,0.6269
489,Costa Maya,Costa Maya is only worth it if you go to the ruins.,-0.25
490,Costa Maya,"Costa Maya felt like a mall,",0.3612
490,Costa Maya,"The bus for our excursion was late, which cut our beach time in half.",-0.2732
491,Cozumel,Cozumel was great for a relaxing day at the Money Bar; great food and easy water access.,0.936
492,Roatan,"Roatan was better,",0.4404
492,Roatan,the pier at Coxen Hole is very cramped and chaotic.,-0.5367
492,Roatan,"We did the sloth encounter which was cute,",0.4588
492,Roatan,the tour felt a bit like an assembly line moving people through as fast as possible.,0.3612
492,Roatan,I would have liked more time to just sit and enjoy the jungle.,0.7184
493,Costa Maya,Costa Maya was a bit of a letdown for us because we didn't book an excursion and there isn't much to do within walking distance if you don't want to sit at a loud pool.,-0.0572
493,Roatan,Roatan was lovely; we did a glass-bottom boat because my wife doesn't like to swim.,0.3999
493,Roatan,She loved seeing the fish without getting wet.,0.5994
493,Roatan,The port area in Roatan is actually quite nice for shopping compared to the others.,0.4754
494,Roatan,Roatan was the highlight.,0.34
494,Cozumel,"Cozumel was fine, just did some basic shopping for silver and leather goods.",0.2023
494,Cozumel,The prices are better if you walk a few blocks away from the waterfront.,0.25
495,Roatan,Great diving in Roatan!,0.69
495,Cozumel,The reef is in much better shape than Cozumel.,0.4404
495,Costa Maya,"Costa Maya is growing fast,",0.1779
496,Roatan,Roatan was the best for nature.,0.6369
496,Roatan,We did the monkey sanctuary and it was the highlight of the whole cruise for my daughter.,0.34
496,Costa Maya,Costa Maya was our least favorite stop.,-0.569
496,Costa Maya,$15 for a margarita in Mexico feels like a rip-off.,0.3612
497,Roatan,Roatan is a beautiful island,0.5994
497,Roatan,"the poverty is very visible once you leave the tourist areas, which can be sobering.",-0.6486
498,Cozumel,I'm a solo traveler and found Cozumel very easy to navigate.,0.4927
498,Cozumel,The east side is deserted and beautiful.,0.5994
498,Roatan,Roatan was a bit harder to do alone as the taxis are expensive for one person.,-0.25
498,Costa Maya,Costa Maya is impossible to enjoy alone without spending a lot of money on a taxi or a tour.,0.296
498,Costa Maya,The port area is fine,0.2023
498,Cozumel,I'd recommend Cozumel for anyone who likes to explore independently.,0.6486
499,Costa Maya,The beach in Costa Maya was very disappointing due to the algae.,-0.5413
499,Costa Maya,It wasn't the white sand paradise I expected.,0.6369
499,Costa Maya,"However, the Mayan ruins tour was spectacular and made up for it.",-0.4404
499,Roatan,Roatan was much more like the postcard-clear water and white sand at West Bay.,0.4201
499,Roatan,"We had some issues with the local vendors in Roatan being very pushy,",-0.3384
499,Roatan,"once we got in the water, it was pure bliss.",0.5719
499,Cozumel,Cozumel was our last stop and we just used it to buy some duty-free items.,-0.296
499,Cozumel,The port is very efficient,0.4754
499,Cozumel,It feels like an airport terminal.,0.3612
500,Cozumel,Cozumel was also fun; we did the electric bike tour around the town.,0.5106
500,Cozumel,It was a great way to see the backstreets and local murals.,0.6249
500,Costa Maya,Costa Maya was our only bad experience.,-0.5423
500,Costa Maya,"Our tour bus broke down on the way back from the ruins, and we were stuck on the side of the road for an hour in 95-degree heat.",-0.7717
500,Costa Maya,it was a very stressful end to the day.,-0.5563
501,Roatan,Roatan was the highlight for us.,0.34
501,Roatan,"The stop at the monkey and sloth sanctuary was great for the kids,",0.4404
501,Roatan,the real winner was West Bay Beach.,0.5859
501,Costa Maya,"Costa Maya was interesting, we did the Chacchoben ruins.",-0.0516
501,Costa Maya,"It's a bit of a hike to get out there, nearly an hour on a bus that had questionable air conditioning,",-0.296
501,Costa Maya,seeing the structures peaking out from the jungle was worth the sweat.,0.2263
501,Costa Maya,"I wish we had more than six hours in Costa Maya though, because by the time we got back from the ruins, we had about twenty minutes to shop before all-aboard.",-0.0516
502,Cozumel,Cozumel was fantastic for snorkeling!,0.5983
502,Cozumel,It's an easy taxi ride from the pier and the entry is free if you eat or drink there.,0.7351
502,Roatan,"Roatan was also nice,",0.4215
502,Roatan,the pier area is a bit chaotic with everyone trying to sell you tours.,-0.4939
503,Roatan,Roatan was better for nature lovers.,0.743
503,Roatan,"We did the glass bottom boat because my wife doesn't swim, and she loved seeing the coral.",0.5994
503,Costa Maya,Costa Maya was a mess with three ships in port.,-0.3612
504,Cozumel,"In Cozumel, we took the ferry over to Playa del Carmen for a mainland tour, which was a mistake.",-0.34
504,Cozumel,"The ferry ride was so rough that half the passengers were sick, and it ate up four hours of our day just traveling back and forth.",-0.5106
504,Roatan,Roatan was beautiful from the ship,0.5994
504,Roatan,"We ended up haggling with a local driver which worked out fine,",0.2023
504,Roatan,it was a stressful start to the morning.,-0.5106
505,Cozumel,"Avoid the 'free' shopping shuttles in Cozumel, they just take you to specific stores where they get a kickback.",0.2732
506,Cozumel,Cozumel is definitely the place for shoppers.,0.4019
506,Cozumel,"We did have a bit of a scare with the time; the traffic near the downtown area can get backed up, so give yourself plenty of time to get back to the ship.",-0.4767
506,Roatan,Roatan was our favorite for scenery.,0.4588
506,Roatan,My only complaint is that the port in Roatan felt very pushy.,-0.5563
506,Roatan,It makes it hard to just enjoy the atmosphere.,0.4215
507,Cozumel,Cozumel was okay.,0.2263
507,Roatan,Roatan was better.,0.4404
507,Costa Maya,"Costa Maya was disappointing because our excursion to the lagoon was canceled due to rain, and the port area gets very slippery when wet.",-0.4939
508,Costa Maya,Not a fan of Costa Maya.,-0.2411
508,Cozumel,Cozumel was better for diving.,0.4939
508,Cozumel,Saved about $60 and it was a small group of four people instead of twenty.,0.4215
509,Cozumel,Cozumel felt like a giant pharmacy/jewelry store.,0.3612
509,Costa Maya,Costa Maya was okay,0.2263
509,Costa Maya,the walk from the ship to the exit is like a mile long.,0.3612
509,Costa Maya,Not great if you have mobility issues.,-0.5096
510,Roatan,Roatan was a bit of a struggle.,-0.3182
510,Roatan,the hills are very steep and there aren't many sidewalks once you leave the immediate port area.,-0.0516
510,Roatan,"If you go to Roatan, definitely plan for transportation.",0.4019
510,Cozumel,Don't think you can just wander around on foot like you can in some parts of Cozumel.,0.3612
510,Cozumel,"The port schedule was okay,",0.2263
510,Cozumel,I wish we had stayed later in Cozumel to see the sunset from the shore.,0.4019
511,Costa Maya,Costa Maya was beautiful,0.5994
511,Costa Maya,the bus ride to the ruins is no joke.,-0.5842
511,Costa Maya,It's long and boring.,-0.3182
511,Costa Maya,"Once you get there, the history is fascinating,",0.5423
511,Costa Maya,be prepared for the heat.,0.2263
511,Roatan,Roatan was much more relaxing.,0.5413
511,Roatan,It was well organized and the animals seemed very well cared for.,0.763
511,Cozumel,Security lines to get back on the ship were quite long in Cozumel compared to the other two stops.,0.2023
512,Cozumel,Cozumel was where we did the Amazing Race excursion.,0.5859
512,Cozumel,It was a fun way to see the city and interact with locals while solving puzzles.,0.6908
512,Cozumel,A bit exhausting in the heat though!,-0.4199
512,Costa Maya,Costa Maya was our least favorite.,-0.357
513,Cozumel,Cozumel was better because we just walked to a local pharmacy and then a grocery store to buy real Mexican vanilla and candy.,0.4404
513,Cozumel,Much better prices than the 'official' shops.,0.4404
513,Costa Maya,"Costa Maya was fine, we just sat by the port pool.",0.2023
513,Costa Maya,"It's free,",0.5106
513,Costa Maya,"The time in port was enough for us, honestly, we were ready to get back to the AC by 2 PM.",0.6705
514,Cozumel,Cozumel is great for the bars.,0.6249
514,Cozumel,go a few blocks in for better prices.,0.25
514,Costa Maya,Costa Maya is a bit of a trap.,-0.3182
514,Roatan,"Roatan is beautiful, very green and lush compared to the others.",0.5994
515,Roatan,Roatan definitely had more colorful fish.,0.4019
515,Roatan,"The walk from the ship is long and there isn't much for them to do in the port unless you pay for the dolphin encounter, which we didn't want to do.",-0.1586
515,Roatan,"If you have little ones, Roatan is definitely the best stop of the three for activities they can actually participate in.",0.6908
517,Cozumel,"Cozumel was cool, we did the underwater oxygen helmet walk.",0.3182
517,Cozumel,Very weird feeling,-0.0553
517,Cozumel,seeing the fish right at your face was awesome.,0.6249
518,Roatan,I was really looking forward to Roatan and it didn't disappoint.,0.3089
518,Roatan,The snorkeling at West Bay is some of the best I've ever done.,0.6369
518,Costa Maya,"Costa Maya was okay,",0.2263
518,Costa Maya,"The ruins excursion seemed to be the most popular choice there, and everyone we talked to who did it loved it.",0.624
519,Roatan,Roatan is the most beautiful island.,0.6361
519,Roatan,Very green and the water is perfect.,0.5719
520,Roatan,Roatan was also great; we did the 'Little French Key' day trip.,0.6249
520,Roatan,it was so peaceful and the lunch was delicious-fresh lobster and coconut rice.,0.6269
520,Costa Maya,Costa Maya was the only 'meh' day.,-0.0772
520,Costa Maya,"The lagoon is stunning, the 'seven colors of blue' are real,",0.3818
521,Roatan,Roatan was the highlight for us.,0.34
521,Roatan,"The monkeys were hilarious and definitely worth the visit, though it felt a bit rushed because the driver wanted us back before the afternoon traffic hit.",0.743
521,Roatan,"I will say, the roads in Roatan are pretty rough",0.4939
521,Roatan,so be prepared for a bumpy ride.,0.2911
521,Cozumel,Cozumel was a bit of a letdown in comparison because we just stayed in the port area and it felt like one giant shopping mall designed to take your money.,0.3612
521,Cozumel,"We did end up grabbing some tacos at a small place about two blocks away from the main pier which were decent,",-0.2263
521,Costa Maya,Costa Maya was even more of a 'fake' feeling port.,-0.4336
521,Costa Maya,"If you don't book an actual excursion to the ruins in Costa Maya, there really isn't much to do except sit by the pool with hundreds of other people from the ship.",-0.4404
521,Costa Maya,Next time we will definitely book a trip to the Chacchoben ruins because we heard great things from other passengers at dinner.,0.5994
522,Costa Maya,Costa Maya was beautiful,0.5994
522,Costa Maya,we felt very pressured by the vendors as soon as we stepped off the ship.,-0.2944
522,Costa Maya,It was much more relaxed once we got away from the main cruise terminal.,0.5413
522,Cozumel,Cozumel was much better for snorkeling; we went to Money Bar and just swam out from the shore.,0.4404
522,Cozumel,You don't even need a boat there to see some amazing fish.,0.5859
522,Roatan,"Roatan was okay,",0.2263
522,Roatan,"we found the port area quite confusing to navigate and the excursion we had booked was cancelled at the last minute, so we just ended up walking around the local shops which wasn't very exciting.",-0.7217
524,Costa Maya,Our trip to the Chacchoben ruins from Costa Maya was incredible.,-0.4404
524,Cozumel,"In Cozumel, we did a chocolate making workshop which was fun for the kids,",0.5106
524,Roatan,We skipped Roatan entirely because the weather looked shaky and we wanted to enjoy the quiet ship.,0.3182
525,Cozumel,Cozumel was great for a bar crawl.,0.6249
525,Roatan,"Roatan was better for the scenery, especially the lush green hills.",0.4404
525,Costa Maya,We didn't do an excursion in Costa Maya and honestly regretted it.,0.1027
525,Costa Maya,The port is just a tourist trap.,-0.3182
526,Cozumel,"In Cozumel, we went to Paradise Beach.",0.6369
526,Cozumel,"It was $65 for the all-inclusive pass which felt worth it for the pool and the service,",0.2263
526,Costa Maya,Costa Maya was the only disappointment.,-0.5106
526,Costa Maya,"The dolphin encounter at the port looked sad to me, so we didn't stay long.",-0.4767
528,Roatan,Loved Roatan!,0.636
528,Roatan,We went to the sloth sanctuary and it was the highlight of my whole year.,0.34
528,Roatan,Holding a sloth is a memory I will cherish forever.,0.3818
528,Cozumel,"Cozumel was fine, just very busy.",0.2023
529,Costa Maya,"For Costa Maya, I highly recommend Maya Chan Beach Resort.",0.4201
529,Costa Maya,it's limited to a small number of guests so it's very private.,-0.1531
529,Costa Maya,The food was some of the best I've had in Mexico-fresh fish and amazing guacamole.,0.8402
529,Cozumel,"In Cozumel, we went to the San Gervasio ruins.",-0.4404
529,Cozumel,"They aren't as impressive as the ones on the mainland,",-0.4023
529,Cozumel,it's a nice way to spend a few hours if you like history.,0.6486
529,Roatan,Roatan was beautiful,0.5994
529,Roatan,so we stuck to the glass-bottom boat tour.,-0.3134
529,Roatan,"It was decent, saw a few turtles and a lot of fan coral.",0.3182
530,Cozumel,Cozumel is a diver's paradise.,0.6369
530,Cozumel,"I did a two-tank dive at Palancar Reef and the visibility was stunning, easily 100 feet.",0.6124
530,Cozumel,The coral formations are huge.,0.3182
530,Roatan,Roatan has a lot of charm,0.4019
530,Roatan,"We found some nice silver jewelry in one of the shops near the back of the port, though you have to haggle quite a bit to get a fair price.",0.6249
531,Costa Maya,Costa Maya ruins were worth the drive.,-0.25
531,Roatan,Roatan snorkeling was the best of the three stops.,0.5574
532,Cozumel,"We did the clear kayak tour in Cozumel and it was a neat perspective, though the wind made it a bit of a workout!",0.7088
532,Roatan,Roatan was our favorite because of the sloths and monkeys.,0.4588
532,Roatan,The kids haven't stopped talking about it.,0.1695
532,Costa Maya,Costa Maya was a bit of a letdown-we just stayed in the port pool because the kids were tired.,-0.4404
532,Costa Maya,"It's a nice pool,",0.4215
533,Cozumel,Cozumel was a bit of a mess-transportation was disorganized and we waited 40 minutes for our excursion bus to even show up.,-0.296
533,Cozumel,"Once we got to the beach club it was fine,",0.2023
533,Cozumel,the delay took a big chunk out of our day.,-0.3182
533,Costa Maya,Costa Maya was a pleasant surprise.,0.6597
533,Costa Maya,The chef was hilarious and the food was incredible.,0.4019
534,Roatan,Roatan was the most natural feeling of the three.,0.5531
534,Roatan,We did a botanical garden tour that was very educational and saw some beautiful tropical flowers.,0.5994
535,Roatan,Snorkeling in Roatan is top tier.,0.2023
535,Costa Maya,Costa Maya ruins were cool,-0.1531
535,Costa Maya,the bus had no AC.,-0.296
536,Costa Maya,Costa Maya was just a quick stop for us to buy some vanilla and coffee.,-0.296
537,Costa Maya,Costa Maya was great for the kids because of the port pool and the chocolate shop.,0.6249
537,Costa Maya,It was dusty and dirty,-0.4404
537,Costa Maya,so much fun!,0.5954
538,Roatan,Roatan has the best diving I've seen in the Caribbean.,0.6705
538,Costa Maya,Costa Maya is skip-able if you aren't doing the ruins.,0.3412
538,Cozumel,Cozumel has great shopping,0.6249
539,Cozumel,We did the Amazing Race excursion in Cozumel and it was a blast!,0.6239
539,Cozumel,You have to solve clues and run around the downtown area.,0.2023
539,Cozumel,"It's a great way to see the city and interact with locals, though you'll be exhausted by the end.",0.3818
539,Costa Maya,Costa Maya was a bit of a 'meh' day.,-0.0772
539,Costa Maya,"The guide tried hard,",-0.1027
540,Costa Maya,Costa Maya's port is actually quite pretty with the flamingos and the birds near the entrance.,0.5413
540,Costa Maya,We went to a small beach club called Tropicante in Mahahual and had a wonderful day.,0.5719
540,Roatan,"Roatan was a bit rainy when we were there, so we didn't get to do our snorkeling tour.",-0.0772
540,Roatan,"We ended up just staying in the port area and getting some local coffee, which was actually quite good.",0.4927
540,Roatan,Wish we had better weather for Honduras.,0.6808
541,Roatan,Roatan was the clear highlight of this itinerary for me.,0.6124
541,Roatan,"We booked a half-day snorkeling trip and the reef conditions were way better than expected, with calm water and lots of fish near the coral edges.",0.6369
541,Costa Maya,"In Costa Maya, we mostly stayed within the port area since we didn't pre-book anything, and it felt more like a shopping village than a destination experience.",0.4201
541,Cozumel,Cozumel was the easiest to navigate independently; we took a taxi into town and just walked around the waterfront and central plaza.,0.4215
541,Cozumel,"It felt safe and straightforward, though very busy with other cruise passengers.",0.4404
541,Roatan,"Overall, Roatan felt the most authentic, while the other two were more about convenience and short exploration windows.",0.2263
542,Costa Maya,"Costa Maya felt more restricted since most activities required longer transport times, so we stayed near the port pools and shops instead.",-0.4391
542,Roatan,"I think Roatan had the strongest excursion options, while Cozumel was best for casual exploring.",0.836
542,Cozumel,"I think Roatan had the strongest excursion options, while Cozumel was best for casual exploring.",0.836
542,Costa Maya,Costa Maya seemed like it needed either more time or a clearer plan to really enjoy it.,0.7178
543,Cozumel,"Cozumel stood out because we rented scooters and explored beyond the main port area, which made the day feel more flexible.",0.2944
543,Roatan,"Roatan was more structured for us, we joined a pre-arranged island tour that included viewpoints and a beach stop,",-0.296
543,Costa Maya,Costa Maya was the most limited experience since we didn't book an excursion and mostly stayed inside the port complex.,-0.2944
543,Costa Maya,It was clean and organized,0.4019
543,Costa Maya,didn't feel like we actually saw much of the region.,-0.2755
543,Costa Maya,"If I did this itinerary again, I'd prioritize booking something in Costa Maya ahead of time and allow more independent exploration in Cozumel.",0.4728
543,Cozumel,"If I did this itinerary again, I'd prioritize booking something in Costa Maya ahead of time and allow more independent exploration in Cozumel.",0.4728
545,Roatan,Roatan was the only stop where we felt like we actually experienced the island beyond the cruise infrastructure.,0.0772
545,Roatan,We joined a small island drive and stopped at a viewpoint that overlooked the coast.,-0.25
545,Roatan,"felt contained, almost like everything was built around cruise passengers.",0.2975
545,Cozumel,Cozumel was the most active day for us since we walked around town and visited a couple of local shops and cafes.,0.4576
545,Cozumel,It was easy to move around,0.4404
545,Cozumel,"The itinerary overall was fine,",0.2023
545,Roatan,Roatan clearly had the most memorable off-ship experience.,0.4019
546,Roatan,"In Roatan, we booked a snorkeling and beach combo and the water conditions were excellent, with good visibility.",0.765
546,Costa Maya,"Costa Maya was more of a casual stop for us since we didn't plan anything ahead, so we just stayed in the port area and relaxed.",0.4703
546,Cozumel,"Cozumel felt like the busiest of the three ports,",0.3612
546,Roatan,"Each stop had a very different vibe, and I think Roatan was best for activities, while Cozumel worked better for independent wandering.",0.7096
546,Cozumel,"Each stop had a very different vibe, and I think Roatan was best for activities, while Cozumel worked better for independent wandering.",0.7096
547,Roatan,"Roatan had a solid snorkeling excursion, though the logistics getting from ship to boat took longer than expected.",0.1531
547,Costa Maya,Costa Maya was disappointing for us since we didn't realize how much of it depends on booking something in advance; we ended up just staying in the port complex.,-0.4939
547,Cozumel,"Cozumel was more flexible, and we took a taxi to a beach area that wasn't part of an organized tour, which worked out better than expected.",0.624
547,Costa Maya,"I think this itinerary rewards people who plan ahead, especially for Costa Maya and Roatan, where independent wandering is more limited.",0.228
547,Roatan,"I think this itinerary rewards people who plan ahead, especially for Costa Maya and Roatan, where independent wandering is more limited.",0.228
548,Roatan,"We chose a cultural tour in Roatan that included small towns and scenic stops, which gave a better sense of the island beyond the port.",0.3182
548,Costa Maya,Costa Maya was more relaxed for us; we didn't book anything and spent time walking around the port shops and pool area.,0.5413
548,Cozumel,"In Cozumel, we joined a short guided walking tour that covered local streets and a small market area, which was interesting",0.4019
548,Costa Maya,"I think Roatan had the most balanced experience between activity and scenery, while Costa Maya was more passive unless you plan something specific.",0.2716
548,Roatan,"I think Roatan had the most balanced experience between activity and scenery, while Costa Maya was more passive unless you plan something specific.",0.2716
549,Cozumel,"Cozumel was the easiest port to explore on our own, and we spent most of the time just walking around and stopping at small shops near the waterfront.",0.296
549,Roatan,"Roatan was more excursion-based for us, and we did a zipline and beach combination that was fun",0.5106
549,Roatan,It was clean and safe,0.6808
549,Roatan,didn't feel like we experienced the destination itself.,-0.2755
549,Roatan,I'd say Cozumel works best for casual exploring while Roatan is better for planned activities.,0.836
549,Cozumel,I'd say Cozumel works best for casual exploring while Roatan is better for planned activities.,0.836
550,Roatan,Roatan was a nice balance of activity and relaxation since we did a short snorkeling trip followed by beach time.,0.7351
550,Costa Maya,Costa Maya felt more limited because we didn't book an excursion and ended up just browsing shops.,-0.2944
550,Cozumel,"Cozumel was more lively and had a lot going on near the port,",0.4927
550,Roatan,"Overall, Roatan felt the most enjoyable in terms of actual experience, while the other ports were more situational depending on what you booked.",0.4927
551,Roatan,We did a guided reef snorkeling tour in Roatan that was well organized and not too rushed.,0.2732
551,Costa Maya,Costa Maya was a short stop for us since we stayed within the port complex and didn't go on any excursions.,-0.296
551,Cozumel,"Cozumel was more flexible, and we took a taxi to explore a quieter beach area rather than staying near the main cruise crowd.",0.2944
551,Roatan,"Each port had a different level of accessibility, with Roatan feeling more excursion-dependent and Cozumel allowing more independent movement.",0.128
551,Cozumel,"Each port had a different level of accessibility, with Roatan feeling more excursion-dependent and Cozumel allowing more independent movement.",0.128
551,Costa Maya,Costa Maya was the least engaging without pre-planning.,-0.2584
552,Roatan,"Roatan was the most memorable stop because we did a mix of sightseeing and beach time, which felt well paced.",-0.0972
552,Costa Maya,"Costa Maya was more about walking around the port area since we didn't book anything in advance, and it felt somewhat limited.",-0.1548
552,Costa Maya,The port itself is easy to navigate,0.4404
552,Roatan,I think Roatan offered the best overall experience if you're looking for variety in one day.,0.6369
553,Roatan,"Roatan was great for snorkeling, though the boat transfer took longer than I expected.",0.6249
553,Costa Maya,"Costa Maya we skipped excursions entirely and just stayed in the port area, which was fine",0.2023
553,Cozumel,Cozumel was more active; we walked around town and did some light shopping before heading back early due to crowds.,0.4576
554,Costa Maya,Costa Maya ended up being our most relaxed stop since we didn't plan anything and just stayed near the port pools and shops.,0.2534
554,Roatan,Roatan was more structured with a beach excursion that was enjoyable,0.4404
554,Cozumel,"Cozumel felt very busy, and we mostly just walked a few blocks from the port before heading back.",-0.2263
555,Roatan,Roatan was the highlight with clear water and a well-run snorkeling trip.,0.6124
555,Cozumel,"Cozumel was easier to explore independently, and we spent time walking and browsing shops near the waterfront.",0.4215
556,Roatan,In Roatan we did a quick island tour that gave us some nice viewpoints.,0.4215
556,Costa Maya,Costa Maya felt like a stop where excursions really matter because the port itself is limited.,-0.0534
556,Cozumel,"Cozumel was more flexible, and we just walked around the town area before heading back early due to crowds.",0.2944
557,Roatan,"Roatan felt more natural and less built up than the other ports, especially during our beach stop.",0.1513
557,Cozumel,Cozumel had more energy,0.3384
557,Cozumel,"also more crowds, which made it harder to relax while walking around.",0.4404
558,Roatan,"In Roatan, we booked a private driver instead of a large group excursion, which made a huge difference.",0.3182
558,Roatan,"We were able to stop at a couple of scenic overlooks, a small beach stretch, and even a local area where it felt like everyday life was still going on outside the tourism zones.",0.0772
558,Roatan,That flexibility made Roatan feel the most authentic of the three stops.,0.2023
558,Costa Maya,"If I were to redo this itinerary, I'd prioritize pre-booking something meaningful in Costa Maya and allow more structured exploration in Roatan, because the contrast between planned and unplanned days really shaped how each port felt.",0.6573
